,unique_values,counts
4705,129178307,1
4706,20081619,1
4707,103620582,1
4708,303744551,1
4709,939860030,1
4710,854249832,1
4711,47274483,1
4712,105573706,1
4713,47154173,1
4714,31185393,1
4715,994925431441756160,1
4716,1101869630,1
4717,360731274,1
4718,14783188,1
4719,86188282,1
4720,140336836,1
4721,238368554,1
4722,411684149,1
4723,40535451,1
4724,1017902935,1
4725,21435091,1
4726,3887675495,1
4727,1878762390,1
4728,122319477,1
4729,144817496,1
4730,241271793,1
4731,22958934,1
4732,216840770,1
4733,289001975,1
4734,87024893,1
4735,386181762,1
4736,62819200,1
4737,17688670,1
4738,1309060027370569729,1
4739,38841497,1
4740,775116472075026432,1
4741,4846906385,1
4742,22756830,1
4743,235682401,1
4744,1289141893939507201,1
4745,53213191,1
4746,1363780801,1
4747,174615158,1
4748,25884394,1
4749,930234805643440128,1
4750,1574755375,1
4751,63325450,1
4752,1299982885731086336,1
4753,4808440455,1
4754,595881878,1
4755,97248075,1
4756,203647465,1
4757,1699871940,1
4758,20143078,1
4759,20359998,1
4760,4418072842,1
4761,181709495,1
4762,19906312,1
4763,3948299669,1
4764,489315806,1
4765,14958248,1
4766,131872655,1
4767,2735503706,1
4768,833846466,1
4769,1178778885716152320,1
4770,826178775675187207,1
4771,14264506,1
4772,319059803,1
4773,257108913,1
4774,88923348,1
4775,607716438,1
4776,961905439033131009,1
4777,533262082,1
4778,1312085739748851718,1
4779,392054645,1
4780,1235997203853869057,1
4781,2955369015,1
4782,5650042,1
4783,915592002867253248,1
4784,2726270764,1
4785,190162661,1
4786,30734337,1
4787,2374234352,1
4788,17767003,1
4789,844237849885102080,1
4790,319259838,1
4791,31204061,1
4792,59135577,1
4793,1117479123599929344,1
4794,114918187,1
4795,121547926,1
4796,28604508,1
4797,351907281,1
4798,48274102,1
4799,1051891848564940801,1
4800,421217950,1
4801,884790532425342976,1
4802,888327709,1
4803,116027100,1
4804,20727006,1
4805,3086944948,1
4806,90159052,1
4807,435806494,1
4808,1030136971,1
4809,43402157,1
4810,327947142,1
4811,2256799859,1
4812,1070030507843485696,1
4813,1307981116771651584,1
4814,171854228,1
4815,952203802911870976,1
4816,72836449,1
4817,16728847,1
4818,3074484819,1
4819,20247249,1
4820,2942921889,1
4821,801852,1
4822,2584459683,1
4823,41135284,1
4824,525403063,1
4825,932904779919052800,1
4826,319160276,1
4827,731470141691662336,1
4828,238106291,1
4829,371423620,1
4830,49352413,1
4831,19595840,1
4832,850954592,1
4833,464585088,1
4834,842496970816212993,1
4835,1634024886,1
4836,1072128330,1
4837,417157025,1
4838,1463255154,1
4839,2198591694,1
4840,3077174011,1
4841,1298919786676727808,1
4842,277480580,1
4843,893566110,1
4844,28406946,1
4845,1048515191145676801,1
4846,154242263,1
4847,783621130317881344,1
4848,2435443049,1
4849,419877330,1
4850,115713180,1
4851,484956602,1
4852,550072993,1
4853,1453259718,1
4854,409304011,1
4855,22960800,1
4856,274674313,1
4857,1643320628,1
4858,3344236827,1
4859,131241927,1
4860,16030069,1
4861,303126707,1
4862,253745188,1
4863,482154532,1
4864,389044559,1
4865,1064937697,1
4866,319747236,1
4867,32825445,1
4868,4017697637,1
4869,2182803158,1
4870,900349516213350400,1
4871,39949451,1
4872,968784778001633280,1
4873,3074649886,1
4874,272348818,1
4875,94770841,1
4876,308667852,1
4877,2888646623,1
4878,265979853,1
4879,61697024,1
4880,1038701159148605440,1
4881,163929618,1
4882,27475451,1
4883,278089220,1
4884,1075407439095349248,1
4885,213395924,1
4886,20009239,1
4887,303112111,1
4888,303814277,1
4889,868214381020053504,1
4890,134075822,1
4891,254950896,1
4892,61066620,1
4893,307004396,1
4894,1074038468626575360,1
4895,572749598,1
4896,794887818216607745,1
4897,902306634,1
4898,952965864994824194,1
4899,98681171,1
4900,330028135,1
4901,385055003,1
4902,3228511221,1
4903,826875103,1
4904,957033148893814784,1
4905,559811875,1
4906,20845021,1
4907,205003375,1
4908,418210853,1
4909,68130426,1
4910,794047,1
4911,780255306,1
4912,1113986222,1
4913,2293513203,1
4914,1013060630,1
4915,2641613291,1
4916,630057577,1
4917,980939084,1
4918,450987473,1
4919,531280616,1
4920,26318765,1
4921,19106551,1
4922,423323248,1
4923,747021632414322688,1
4924,352188766,1
4925,516752773,1
4926,26345055,1
4927,207088422,1
4928,53012413,1
4929,36398356,1
4930,996108238948007939,1
4931,863527219,1
4932,172328207,1
4933,19497653,1
4934,600837379,1
4935,799552885491122176,1
4936,51356238,1
4937,1061208577220755457,1
4938,42627364,1
4939,2700274245,1
4940,30190428,1
4941,392735447,1
4942,233577918,1
4943,161619883,1
4944,761803316,1
4945,1029259998541611008,1
4946,412520081,1
4947,465014033,1
4948,1228699273883242504,1
4949,75853848,1
4950,308695246,1
4951,3689066235,1
4952,26207491,1
4953,130129324,1
4954,344898422,1
4955,194335495,1
4956,3180248421,1
4957,320374428,1
4958,37465855,1
4959,1036620497444917248,1
4960,634861752,1
4961,49596991,1
4962,263682012,1
4963,454239317,1
4964,1101856230786637824,1
4965,253513020,1
4966,83874391,1
4967,3234046670,1
4968,4241463759,1
4969,20359754,1
4970,86825852,1
4971,4572365572,1
4972,402093239,1
4973,934104649656864768,1
4974,844297722,1
4975,245293471,1
4976,15242602,1
4977,2814219179,1
4978,776882712128946176,1
4979,22182205,1
4980,3408736103,1
4981,244866204,1
4982,86696931,1
4983,2895222304,1
4984,297532866,1
4985,86727571,1
4986,166093989,1
4987,1258084597,1
4988,185379039,1
4989,2178418250,1
4990,909858206192717825,1
4991,1364142584,1
4992,102346058,1
4993,87041067,1
4994,20146683,1
4995,1143151382,1
4996,1229329401487253504,1
4997,29990814,1
4998,204403323,1
4999,321547295,1
5000,22211484,1
5001,21246822,1
5002,447265314,1
5003,271083843,1
5004,2744893244,1
5005,46707694,1
5006,879042958263234561,1
5007,2813746248,1
5008,43308110,1
5009,2635021569,1
5010,225578662,1
5011,213581272,1
5012,39959092,1
5013,411785969,1
5014,19064471,1
5015,2389133500,1
5016,2949936573,1
5017,25672185,1
5018,2147514605,1
5019,715114394485723140,1
5020,35704557,1
5021,720620850,1
5022,62902792,1
5023,2148062295,1
5024,24183682,1
5025,1317809257287458816,1
5026,66185628,1
5027,398640860,1
5028,135306397,1
5029,191118343,1
5030,629391527,1
5031,77443268,1
5032,86701174,1
5033,14919047,1
5034,789911318128103424,1
5035,27485115,1
5036,28773535,1
5037,351912210,1
5038,3077713455,1
5039,21600715,1
5040,3259876737,1
5041,2194444178,1
5042,2331738220,1
5043,408455799,1
5044,2650137370,1
5045,108399109,1
5046,393432277,1
5047,2256275092,1
5048,2168072692,1
5049,1911410630,1
5050,790181180645732352,1
5051,17017754,1
5052,970355949197320192,1
5053,25339954,1
5054,283414258,1
5055,2249746481,1
5056,261113993,1
5057,3252515585,1
5058,840471055,1
5059,20945562,1
5060,2988264603,1
5061,1856962932,1
5062,354459548,1
5063,1130152829476327425,1
5064,2764222534,1
5065,2869436512,1
5066,248561709,1
5067,390039886,1
5068,633661337,1
5069,721089455067684864,1
5070,475155643,1
5071,173383146,1
5072,864454979033210880,1
5073,125331457,1
5074,1098227649569263616,1
5075,21287152,1
5076,261433724,1
5077,2188669758,1
5078,2349774241,1
5079,2433441498,1
5080,378174628,1
5081,558589982,1
5082,988764778024919041,1
5083,23813442,1
5084,222779550,1
5085,1227591113655058434,1
5086,238770005,1
5087,1020675776,1
5088,398054082,1
5089,1292760397007802368,1
5090,872794750218379264,1
5091,1111065985,1
5092,3630352514,1
5093,280926476,1
5094,154650516,1
5095,771214928434737152,1
5096,551787952,1
5097,1167582110556798976,1
5098,2644226288,1
5099,21041538,1
5100,87846129,1
5101,401302010,1
5102,38678204,1
5103,417858510,1
5104,303988208,1
5105,22936148,1
5106,733463760,1
5107,1047527701823856640,1
5108,1340637844134621184,1
5109,183714492,1
5110,936007399755976704,1
5111,2371953792,1
5112,253052239,1
5113,246503300,1
5114,316049627,1
5115,21862759,1
5116,334104469,1
5117,603539627,1
5118,250619872,1
5119,23426889,1
5120,807973143759429633,1
5121,26757603,1
5122,604948886,1
5123,453776168,1
5124,561421597,1
5125,2579150222,1
5126,503394473,1
5127,1090969582712643584,1
5128,60911280,1
5129,20457975,1
5130,41637714,1
5131,573054441,1
5132,579220642,1
5133,2283457303,1
5134,189904449,1
5135,2746258815,1
5136,1344280312998719489,1
5137,79585722,1
5138,256103925,1
5139,120150641,1
5140,80386150,1
5141,375191184,1
5142,624872213,1
5143,1041360386988105729,1
5144,2353225063,1
5145,303895045,1
5146,186574471,1
5147,80299001,1
5148,1145795721469267968,1
5149,1303784453060337664,1
5150,86793300,1
5151,110705570,1
5152,845369512757211140,1
5153,487888263,1
5154,303361325,1
5155,1300337564,1
5156,2274513024,1
5157,904734816087805952,1
5158,1142119010,1
5159,594531682,1
5160,2369974535,1
5161,1167405731592757249,1
5162,2513452078,1
5163,1205435242057781248,1
5164,7133452,1
5165,619481064,1
5166,542681143,1
5167,131832005,1
5168,79157107,1
5169,96404270,1
5170,2169143610,1
5171,621098162,1
5172,1134629134414557184,1
5173,1068486680695447553,1
5174,442957954,1
5175,520729450,1
5176,318039451,1
5177,475140292,1
5178,933260784,1
5179,1267753760,1
5180,28542655,1
5181,1049293883111297029,1
5182,176752444,1
5183,233903440,1
5184,2243342925,1
5185,3184433014,1
5186,2194879604,1
5187,906230513962274816,1
5188,91208090,1
5189,140418418,1
5190,212647979,1
5191,148830421,1
5192,1220809492272762882,1
5193,4874842373,1
5194,605669369,1
5195,19829791,1
5196,1948114573,1
5197,1667233698,1
5198,173654282,1
5199,20509767,1
5200,3199261696,1
5201,868374225920421888,1
5202,27051961,1
5203,14265986,1
5204,17780499,1
5205,18072090,1
5206,269847658,1
5207,22312532,1
5208,134964412,1
5209,30421609,1
5210,1204940502434504704,1
5211,218631749,1
5212,570238967,1
5213,721622699785789440,1
5214,908401415273533440,1
5215,426786021,1
5216,385483259,1
5217,750419062421909504,1
5218,1495261513,1
5219,731526899852320773,1
5220,114180567,1
5221,55535802,1
5222,289263602,1
5223,1282912963444318208,1
5224,307330332,1
5225,132505165,1
5226,559782547,1
5227,95243349,1
5228,498969755,1
5229,473869690,1
5230,55657657,1
5231,1114171,1
5232,304095488,1
5233,481557122,1
5234,553402763,1
5235,727594497618653188,1
5236,154175534,1
5237,3152286969,1
5238,586062716,1
5239,205250970,1
5240,903259006365560833,1
5241,1526176560,1
5242,2388122903,1
5243,438536701,1
5244,1305657932,1
5245,20235943,1
5246,179659254,1
5247,236047531,1
5248,2720022578,1
5249,1261248310049939457,1
5250,993058639,1
5251,39708540,1
5252,330903148,1
5253,18478383,1
5254,456596847,1
5255,893524359066918912,1
5256,75279139,1
5257,105423928,1
5258,2419244094,1
5259,115830870,1
5260,4776176841,1
5261,368899401,1
5262,19508952,1
5263,51755571,1
5264,250919916,1
5265,1377684594,1
5266,903661790176923650,1
5267,773505232605212672,1
5268,366427511,1
5269,987309794611597313,1
5270,24893556,1
5271,1266480016071831553,1
5272,20517551,1
5273,19419769,1
5274,143427625,1
5275,609771539,1
5276,1103648629594771457,1
5277,15058637,1
5278,62463475,1
5279,376723047,1
5280,2828113420,1
5281,19881683,1
5282,308717067,1
5283,761670452,1
5284,2881734166,1
5285,154135647,1
5286,249746283,1
5287,2183789229,1
5288,1264964077,1
5289,28391296,1
5290,258836514,1
5291,1078773366994145280,1
5292,1591133520,1
5293,394075074,1
5294,1290989145012215809,1
5295,19458910,1
5296,2949915531,1
5297,32395354,1
5298,847033640,1
5299,632169988,1
5300,225943526,1
5301,18878391,1
5302,949710275313328133,1
5303,34780540,1
5304,20592938,1
5305,2353783550,1
5306,924801292358377474,1
5307,405463361,1
5308,1043583060594384896,1
5309,1485693661,1
5310,322584476,1
5311,518892546,1
5312,851533627,1
5313,314046950,1
5314,526923394,1
5315,1186205058905657344,1
5316,1039125294370697216,1
5317,1565795808,1
5318,997956336,1
5319,27433495,1
5320,1018120548092645376,1
5321,1160127479295676418,1
5322,336498849,1
5323,1207598986372304896,1
5324,525724222,1
5325,35435181,1
5326,831188761434259457,1
5327,1007741805440446470,1
5328,1660339098,1
5329,611200124,1
5330,349103771,1
5331,858064392339980289,1
5332,829005828271329281,1
5333,1176586769552302080,1
5334,65022957,1
5335,121101328,1
5336,46974054,1
5337,3093472623,1
5338,1066206859,1
5339,628215537,1
5340,240720119,1
5341,291891198,1
5342,92714040,1
5343,870727519,1
5344,16988689,1
5345,277403881,1
5346,749179478,1
5347,1264999347630022657,1
5348,19855039,1
5349,21015534,1
5350,340138664,1
5351,919599812,1
5352,1650408007,1
5353,717990412653367296,1
5354,3930460467,1
5355,204900238,1
5356,1005172813,1
5357,2851874555,1
5358,2921938293,1
5359,1477479463,1
5360,2355084311,1
5361,19595630,1
5362,291654599,1
5363,599391930,1
5364,58175376,1
5365,315873271,1
5366,389660372,1
5367,82071003,1
5368,118074750,1
5369,1179839667765698560,1
5370,1921351764,1
5371,1018503429814149121,1
5372,374212351,1
5373,2833734394,1
5374,22690916,1
5375,885536746951385089,1
5376,629077088,1
5377,389871611,1
5378,2616922276,1
5379,3298539382,1
5380,1478289410,1
5381,20815142,1
5382,184855641,1
5383,325769270,1
5384,1223014900081025025,1
5385,2511193311,1
5386,3342850973,1
5387,1706877972,1
5388,400369583,1
5389,88634829,1
5390,544276830,1
5391,2334573339,1
5392,366743981,1
5393,944155238,1
5394,1272873273479610368,1
5395,237721977,1
5396,2320785545,1
5397,265583955,1
5398,146799658,1
5399,1202320655468900352,1
5400,62098736,1
5401,124248897,1
5402,307408482,1
5403,1028400235,1
5404,22299145,1
5405,94833873,1
5406,418905606,1
5407,117220410,1
5408,20616680,1
5409,303294362,1
5410,1239970038,1
5411,423676808,1
5412,252436101,1
5413,766632656633290753,1
5414,75115695,1
5415,90708632,1
5416,705750249952944128,1
5417,211112126,1
5418,631221940,1
5419,813083942140215296,1
5420,4909231065,1
5421,54976480,1
5422,362023749,1
5423,74444946,1
5424,110520249,1
5425,914180166426951680,1
5426,4449474395,1
5427,1164942295483002880,1
5428,773995897252438016,1
5429,3704511,1
5430,433218805,1
5431,1377833707,1
5432,185237063,1
5433,2710934836,1
5434,190883549,1
5435,738762473667473408,1
5436,261649709,1
5437,2859786406,1
5438,803189987906822144,1
5439,2269577839,1
5440,1681065943,1
5441,61432959,1
5442,28086678,1
5443,103360889,1
5444,2165054552,1
5445,888307069291565057,1
5446,141566517,1
5447,212986071,1
5448,67004392,1
5449,51818054,1
5450,1217084911041073152,1
5451,433340647,1
5452,268349217,1
5453,1099574623,1
5454,759822300388601856,1
5455,4835930717,1
5456,160992642,1
5457,207990390,1
5458,1123514829841534979,1
5459,311632433,1
5460,340417620,1
5461,1086685187612856321,1
5462,4078421175,1
5463,27151453,1
5464,2420638455,1
5465,1003058344532246528,1
5466,102443468,1
5467,83633543,1
5468,312000770,1
5469,120169361,1
5470,4821575111,1
5471,187498912,1
5472,20182329,1
5473,20627036,1
5474,2312418546,1
5475,303729394,1
5476,483972535,1
5477,130609239,1
5478,159574584,1
5479,735257553421094915,1
5480,1124735787118014464,1
5481,1409576095,1
5482,797927846,1
5483,358311915,1
5484,208131884,1
5485,3400129774,1
5486,234418940,1
5487,96732182,1
5488,193900797,1
5489,631313660,1
5490,1156978308908802053,1
5491,593994583,1
5492,607078575,1
5493,439744820,1
5494,592651273,1
5495,458749625,1
5496,20858358,1
5497,1282733166,1
5498,824343957647884289,1
5499,615984626,1
5500,18739846,1
5501,443057292,1
5502,430248702,1
5503,1691400888,1
5504,411548500,1
5505,1144278726542278656,1
5506,429167362,1
5507,116250301,1
5508,167452599,1
5509,95038648,1
5510,64487183,1
5511,1199306402394705921,1
5512,77443314,1
5513,42253948,1
5514,256686394,1
5515,2799992567,1
5516,4896937725,1
5517,128643463,1
5518,710133408404512768,1
5519,1094307121619972101,1
5520,208604245,1
5521,383404370,1
5522,153097540,1
5523,735170337990529025,1
5524,20871653,1
5525,44609336,1
5526,1038752111398412288,1
5527,1301434682,1
5528,52367496,1
5529,139496131,1
5530,40942833,1
5531,156199843,1
5532,1267084578478587905,1
5533,433706662,1
5534,493428529,1
5535,43855644,1
5536,1250693400413777920,1
5537,96001283,1
5538,71796627,1
5539,19810207,1
5540,335510791,1
5541,272119225,1
5542,39793477,1
5543,1190974448,1
5544,352621091,1
5545,972358981,1
5546,1108042242822995969,1
5547,1523586205,1
5548,906304537375494150,1
5549,252673702,1
5550,968631815798968321,1
5551,2297135051,1
5552,181233921,1
5553,598566853,1
5554,65113045,1
5555,82010756,1
5556,254688704,1
5557,257454796,1
5558,747780686,1
5559,200451585,1
5560,1089222144792375296,1
5561,1344033025080897536,1
5562,201702549,1
5563,4406789477,1
5564,26738837,1
5565,509236553,1
5566,422304119,1
5567,92582160,1
5568,473215825,1
5569,29563341,1
5570,20732895,1
5571,1423958786,1
5572,95904642,1
5573,1111103332565872640,1
5574,1514719105,1
5575,41408540,1
5576,1049018250,1
5577,2875189220,1
5578,38685234,1
5579,21413276,1
5580,3058777029,1
5581,773954351283011584,1
5582,2644627643,1
5583,22956878,1
5584,359339958,1
5585,340813964,1
5586,84638161,1
5587,577384344,1
5588,3073341285,1
5589,174798090,1
5590,374012953,1
5591,369103850,1
5592,22171807,1
5593,1270470634313789443,1
5594,1386504542,1
5595,47709322,1
5596,29018406,1
5597,587854200,1
5598,1856797374,1
5599,398605950,1
5600,181490452,1
5601,139365120,1
5602,112008177,1
5603,148483830,1
5604,270409890,1
5605,118806627,1
5606,60693485,1
5607,197355166,1
5608,1151893813427879936,1
5609,817984524,1
5610,423304509,1
5611,1277708113,1
5612,1215047654876512257,1
5613,2752391181,1
5614,2485065296,1
5615,4786830539,1
5616,169768413,1
5617,2356840584,1
5618,55284565,1
5619,18772331,1
5620,582087466,1
5621,279494661,1
5622,180026716,1
5623,95665870,1
5624,979421777389596672,1
5625,492554514,1
5626,55529382,1
5627,735152137,1
5628,37698501,1
5629,485817388,1
5630,1365535422,1
5631,447989327,1
5632,2219734958,1
5633,2541998164,1
5634,45831055,1
5635,319603067,1
5636,122314390,1
5637,1117491871,1
5638,504301395,1
5639,1491126728,1
5640,1174366026693316608,1
5641,242528979,1
5642,2182855216,1
5643,1527796063,1
5644,988868321205514240,1
5645,235716863,1
5646,126464115,1
5647,56822871,1
5648,455699293,1
5649,292172195,1
5650,2875611380,1
5651,2966582271,1
5652,722806424296898560,1
5653,2979891501,1
5654,247304584,1
5655,570625633,1
5656,17074051,1
5657,1140437671,1
5658,127865754,1
5659,1702573890,1
5660,219984870,1
5661,304128869,1
5662,2542985021,1
5663,69359883,1
5664,331747993,1
5665,141284360,1
5666,486811778,1
5667,3740870055,1
5668,38238843,1
5669,962121927614779392,1
5670,1190368458246172672,1
5671,20662106,1
5672,12530742,1
5673,1190329894301044736,1
5674,17519978,1
5675,351537573,1
5676,90627994,1
5677,2339395214,1
5678,79525775,1
5679,392171839,1
5680,924541717944131584,1
5681,3874854869,1
5682,773612307792420864,1
5683,293691043,1
5684,1328804700561559555,1
5685,31686607,1
5686,228718828,1
5687,20729889,1
5688,980349936591167488,1
5689,817375422,1
5690,3019921287,1
5691,465030360,1
5692,476668040,1
5693,713301930,1
5694,1332097234821844993,1
5695,2260032688,1
5696,453488067,1
5697,50286400,1
5698,338973015,1
5699,358212617,1
5700,236082865,1
5701,548617998,1
5702,861984824,1
